Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Randomise questionnaire elements?,Question Key,Response
2,1601345320170,29/09/2020 02:08:40,1601345320972,-4,28/09/2020 22:08:40,24435,9,questionnaire-d7os,,6995054,118006,2019207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-1,New England
3,1601345320280,29/09/2020 02:08:40,1601345320973,-4,28/09/2020 22:08:40,24435,9,questionnaire-d7os,,6995054,118006,2019207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-text,
4,1601345320280,29/09/2020 02:08:40,1601345320973,-4,28/09/2020 22:08:40,24435,9,questionnaire-d7os,,6995054,118006,2019207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-sex-2,Male
5,1601345320280,29/09/2020 02:08:40,1601345320974,-4,28/09/2020 22:08:40,24435,9,questionnaire-d7os,,6995054,118006,2019207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601345320280,29/09/2020 02:08:40,1601345320974,-4,28/09/2020 22:08:40,24435,9,questionnaire-d7os,,6995054,118006,2019207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-race-5,White
7,1601345320280,29/09/2020 02:08:40,1601345320974,-4,28/09/2020 22:08:40,24435,9,questionnaire-d7os,,6995054,118006,2019207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,13849
1,1601353245024,29/09/2020 04:20:45,1601353244886,-4,29/09/2020 00:20:44,24435,9,questionnaire-d7os,,6995333,121252,2019487,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1601353260278,29/09/2020 04:21:00,1601353260085,-4,29/09/2020 00:21:00,24435,9,questionnaire-d7os,,6995333,121252,2019487,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-accent-1,New England
3,1601353260449,29/09/2020 04:21:00,1601353260086,-4,29/09/2020 00:21:00,24435,9,questionnaire-d7os,,6995333,121252,2019487,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-accent-text,
4,1601353260449,29/09/2020 04:21:00,1601353260086,-4,29/09/2020 00:21:00,24435,9,questionnaire-d7os,,6995333,121252,2019487,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-sex-1,Female
5,1601353260449,29/09/2020 04:21:00,1601353260086,-4,29/09/2020 00:21:00,24435,9,questionnaire-d7os,,6995333,121252,2019487,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1601353260449,29/09/2020 04:21:00,1601353260086,-4,29/09/2020 00:21:00,24435,9,questionnaire-d7os,,6995333,121252,2019487,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-race-4,Black or African American
7,1601353260449,29/09/2020 04:21:00,1601353260087,-4,29/09/2020 00:21:00,24435,9,questionnaire-d7os,,6995333,121252,2019487,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,END QUESTIONNAIRE,15201
1,1601430275489,30/09/2020 01:44:35,1601430275538,-4,29/09/2020 21:44:35,24435,9,questionnaire-d7os,,7008464,113554,2026421,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x610,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1601430295191,30/09/2020 01:44:55,1601430295240,-4,29/09/2020 21:44:55,24435,9,questionnaire-d7os,,7008464,113554,2026421,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x610,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-1,New England
3,1601430295394,30/09/2020 01:44:55,1601430295242,-4,29/09/2020 21:44:55,24435,9,questionnaire-d7os,,7008464,113554,2026421,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x610,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-text,
4,1601430295394,30/09/2020 01:44:55,1601430295242,-4,29/09/2020 21:44:55,24435,9,questionnaire-d7os,,7008464,113554,2026421,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x610,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-sex-2,Male
5,1601430295394,30/09/2020 01:44:55,1601430295242,-4,29/09/2020 21:44:55,24435,9,questionnaire-d7os,,7008464,113554,2026421,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x610,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1601430295394,30/09/2020 01:44:55,1601430295242,-4,29/09/2020 21:44:55,24435,9,questionnaire-d7os,,7008464,113554,2026421,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x610,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-race-5,White
7,1601430295394,30/09/2020 01:44:55,1601430295242,-4,29/09/2020 21:44:55,24435,9,questionnaire-d7os,,7008464,113554,2026421,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x610,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,END QUESTIONNAIRE,19704
1,1601478674718,30/09/2020 15:11:14,1601478674611,-4,30/09/2020 11:11:14,24435,9,questionnaire-d7os,,7020045,117331,2030168,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1328x745,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1601478686512,30/09/2020 15:11:26,1601478686470,-4,30/09/2020 11:11:26,24435,9,questionnaire-d7os,,7020045,117331,2030168,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1328x745,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-1,New England
3,1601478686604,30/09/2020 15:11:26,1601478686472,-4,30/09/2020 11:11:26,24435,9,questionnaire-d7os,,7020045,117331,2030168,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1328x745,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-text,
4,1601478686604,30/09/2020 15:11:26,1601478686472,-4,30/09/2020 11:11:26,24435,9,questionnaire-d7os,,7020045,117331,2030168,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1328x745,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-sex-2,Male
5,1601478686604,30/09/2020 15:11:26,1601478686472,-4,30/09/2020 11:11:26,24435,9,questionnaire-d7os,,7020045,117331,2030168,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1328x745,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601478686604,30/09/2020 15:11:26,1601478686472,-4,30/09/2020 11:11:26,24435,9,questionnaire-d7os,,7020045,117331,2030168,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1328x745,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-race-5,White
7,1601478686604,30/09/2020 15:11:26,1601478686472,-4,30/09/2020 11:11:26,24435,9,questionnaire-d7os,,7020045,117331,2030168,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1328x745,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,11861
1,1601478772480,30/09/2020 15:12:52,1601478772331,-4,30/09/2020 11:12:52,24435,9,questionnaire-d7os,,7020081,115750,2030186,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1440x900,1440x726,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,BEGIN QUESTIONNAIRE,
2,1601478788055,30/09/2020 15:13:08,1601478787997,-4,30/09/2020 11:13:07,24435,9,questionnaire-d7os,,7020081,115750,2030186,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1440x900,1440x726,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-accent-1,New England
3,1601478788180,30/09/2020 15:13:08,1601478787999,-4,30/09/2020 11:13:07,24435,9,questionnaire-d7os,,7020081,115750,2030186,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1440x900,1440x726,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-accent-text,
4,1601478788180,30/09/2020 15:13:08,1601478787999,-4,30/09/2020 11:13:07,24435,9,questionnaire-d7os,,7020081,115750,2030186,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1440x900,1440x726,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-sex-1,Female
5,1601478788180,30/09/2020 15:13:08,1601478787999,-4,30/09/2020 11:13:07,24435,9,questionnaire-d7os,,7020081,115750,2030186,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1440x900,1440x726,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601478788180,30/09/2020 15:13:08,1601478787999,-4,30/09/2020 11:13:07,24435,9,questionnaire-d7os,,7020081,115750,2030186,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1440x900,1440x726,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-race-5,White
7,1601478788180,30/09/2020 15:13:08,1601478787999,-4,30/09/2020 11:13:07,24435,9,questionnaire-d7os,,7020081,115750,2030186,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1440x900,1440x726,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,END QUESTIONNAIRE,15668
1,1601478891343,30/09/2020 15:14:51,1601478892917,-4,30/09/2020 11:14:52,24435,9,questionnaire-d7os,,7020125,122431,2030205,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1500x1000,1500x890,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1601478904663,30/09/2020 15:15:04,1601478906285,-4,30/09/2020 11:15:06,24435,9,questionnaire-d7os,,7020125,122431,2030205,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1500x1000,1483x890,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-1,New England
3,1601478904822,30/09/2020 15:15:04,1601478906287,-4,30/09/2020 11:15:06,24435,9,questionnaire-d7os,,7020125,122431,2030205,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1500x1000,1483x890,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-text,
4,1601478904822,30/09/2020 15:15:04,1601478906287,-4,30/09/2020 11:15:06,24435,9,questionnaire-d7os,,7020125,122431,2030205,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1500x1000,1483x890,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-sex-1,Female
5,1601478904822,30/09/2020 15:15:04,1601478906287,-4,30/09/2020 11:15:06,24435,9,questionnaire-d7os,,7020125,122431,2030205,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1500x1000,1483x890,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-ethnicity-2,Not Hispanic or Latino
6,1601478904822,30/09/2020 15:15:04,1601478906287,-4,30/09/2020 11:15:06,24435,9,questionnaire-d7os,,7020125,122431,2030205,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1500x1000,1483x890,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-race-5,White
7,1601478904822,30/09/2020 15:15:04,1601478906288,-4,30/09/2020 11:15:06,24435,9,questionnaire-d7os,,7020125,122431,2030205,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1500x1000,1483x890,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,END QUESTIONNAIRE,13371
1,1601488786567,30/09/2020 17:59:46,1601488785828,-4,30/09/2020 13:59:45,24435,9,questionnaire-d7os,,7022431,114340,2030913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,BEGIN QUESTIONNAIRE,
2,1601488799699,30/09/2020 17:59:59,1601488798995,-4,30/09/2020 13:59:58,24435,9,questionnaire-d7os,,7022431,114340,2030913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-1,New England
3,1601488799841,30/09/2020 17:59:59,1601488798997,-4,30/09/2020 13:59:58,24435,9,questionnaire-d7os,,7022431,114340,2030913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-text,
4,1601488799841,30/09/2020 17:59:59,1601488798998,-4,30/09/2020 13:59:58,24435,9,questionnaire-d7os,,7022431,114340,2030913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-sex-1,Female
5,1601488799841,30/09/2020 17:59:59,1601488798998,-4,30/09/2020 13:59:58,24435,9,questionnaire-d7os,,7022431,114340,2030913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601488799841,30/09/2020 17:59:59,1601488798998,-4,30/09/2020 13:59:58,24435,9,questionnaire-d7os,,7022431,114340,2030913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-race-5,White
7,1601488799841,30/09/2020 17:59:59,1601488798998,-4,30/09/2020 13:59:58,24435,9,questionnaire-d7os,,7022431,114340,2030913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,END QUESTIONNAIRE,13170
1,1601679373242,02/10/2020 22:56:13,1601679373080,-4,02/10/2020 18:56:13,24435,9,questionnaire-d7os,,7056145,121921,2042882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,759x733,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1601679393651,02/10/2020 22:56:33,1601679393516,-4,02/10/2020 18:56:33,24435,9,questionnaire-d7os,,7056145,121921,2042882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,759x733,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-1,New England
3,1601679393808,02/10/2020 22:56:33,1601679393519,-4,02/10/2020 18:56:33,24435,9,questionnaire-d7os,,7056145,121921,2042882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,759x733,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-text,
4,1601679393808,02/10/2020 22:56:33,1601679393519,-4,02/10/2020 18:56:33,24435,9,questionnaire-d7os,,7056145,121921,2042882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,759x733,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-sex-1,Female
5,1601679393808,02/10/2020 22:56:33,1601679393519,-4,02/10/2020 18:56:33,24435,9,questionnaire-d7os,,7056145,121921,2042882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,759x733,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601679393808,02/10/2020 22:56:33,1601679393520,-4,02/10/2020 18:56:33,24435,9,questionnaire-d7os,,7056145,121921,2042882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,759x733,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-race-5,White
7,1601679393808,02/10/2020 22:56:33,1601679393520,-4,02/10/2020 18:56:33,24435,9,questionnaire-d7os,,7056145,121921,2042882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,759x733,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,20440
1,1601688135320,03/10/2020 01:22:15,1601688135148,-4,02/10/2020 21:22:15,24435,9,questionnaire-d7os,,7056466,114052,2043005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1268x717,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1601688153313,03/10/2020 01:22:33,1601688153182,-4,02/10/2020 21:22:33,24435,9,questionnaire-d7os,,7056466,114052,2043005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1268x717,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-1,New England
3,1601688153452,03/10/2020 01:22:33,1601688153184,-4,02/10/2020 21:22:33,24435,9,questionnaire-d7os,,7056466,114052,2043005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1268x717,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-text,
4,1601688153452,03/10/2020 01:22:33,1601688153184,-4,02/10/2020 21:22:33,24435,9,questionnaire-d7os,,7056466,114052,2043005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1268x717,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-sex-1,Female
5,1601688153452,03/10/2020 01:22:33,1601688153185,-4,02/10/2020 21:22:33,24435,9,questionnaire-d7os,,7056466,114052,2043005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1268x717,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1601688153452,03/10/2020 01:22:33,1601688153185,-4,02/10/2020 21:22:33,24435,9,questionnaire-d7os,,7056466,114052,2043005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1268x717,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-race-5,White
7,1601688153452,03/10/2020 01:22:33,1601688153185,-4,02/10/2020 21:22:33,24435,9,questionnaire-d7os,,7056466,114052,2043005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1268x717,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,END QUESTIONNAIRE,18037
1,1601771212480,04/10/2020 00:26:52,1601771212339,-4,03/10/2020 20:26:52,24435,9,questionnaire-d7os,,7064255,117250,2044889,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1431x712,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1601771228975,04/10/2020 00:27:08,1601771228870,-4,03/10/2020 20:27:08,24435,9,questionnaire-d7os,,7064255,117250,2044889,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1431x712,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-accent-1,New England
3,1601771229129,04/10/2020 00:27:09,1601771228871,-4,03/10/2020 20:27:08,24435,9,questionnaire-d7os,,7064255,117250,2044889,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1431x712,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-accent-text,
4,1601771229129,04/10/2020 00:27:09,1601771228871,-4,03/10/2020 20:27:08,24435,9,questionnaire-d7os,,7064255,117250,2044889,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1431x712,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-sex-1,Female
5,1601771229129,04/10/2020 00:27:09,1601771228871,-4,03/10/2020 20:27:08,24435,9,questionnaire-d7os,,7064255,117250,2044889,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1431x712,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-ethnicity-2,Not Hispanic or Latino
6,1601771229129,04/10/2020 00:27:09,1601771228872,-4,03/10/2020 20:27:08,24435,9,questionnaire-d7os,,7064255,117250,2044889,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1431x712,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-race-5,White
7,1601771229129,04/10/2020 00:27:09,1601771228872,-4,03/10/2020 20:27:08,24435,9,questionnaire-d7os,,7064255,117250,2044889,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1431x712,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,END QUESTIONNAIRE,16534
1,1601922761436,05/10/2020 18:32:41,1601922767099,-4,05/10/2020 14:32:47,24435,9,questionnaire-d7os,,7083233,113566,2052758,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1214x650,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1601922775405,05/10/2020 18:32:55,1601922781113,-4,05/10/2020 14:33:01,24435,9,questionnaire-d7os,,7083233,113566,2052758,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1197x650,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-accent-1,New England
3,1601922775546,05/10/2020 18:32:55,1601922781117,-4,05/10/2020 14:33:01,24435,9,questionnaire-d7os,,7083233,113566,2052758,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1197x650,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-accent-text,
4,1601922775546,05/10/2020 18:32:55,1601922781117,-4,05/10/2020 14:33:01,24435,9,questionnaire-d7os,,7083233,113566,2052758,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1197x650,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-sex-1,Female
5,1601922775546,05/10/2020 18:32:55,1601922781118,-4,05/10/2020 14:33:01,24435,9,questionnaire-d7os,,7083233,113566,2052758,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1197x650,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1601922775546,05/10/2020 18:32:55,1601922781118,-4,05/10/2020 14:33:01,24435,9,questionnaire-d7os,,7083233,113566,2052758,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1197x650,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-race-5,White
7,1601922775546,05/10/2020 18:32:55,1601922781119,-4,05/10/2020 14:33:01,24435,9,questionnaire-d7os,,7083233,113566,2052758,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1197x650,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,END QUESTIONNAIRE,14020
1,1602463538743,12/10/2020 00:45:38,1602463542789,-4,11/10/2020 20:45:42,24435,9,questionnaire-d7os,,7177055,122494,2087003,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,BEGIN QUESTIONNAIRE,
2,1602463549632,12/10/2020 00:45:49,1602463553706,-4,11/10/2020 20:45:53,24435,9,questionnaire-d7os,,7177055,122494,2087003,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-1,New England
3,1602463549757,12/10/2020 00:45:49,1602463553707,-4,11/10/2020 20:45:53,24435,9,questionnaire-d7os,,7177055,122494,2087003,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-text,
4,1602463549757,12/10/2020 00:45:49,1602463553707,-4,11/10/2020 20:45:53,24435,9,questionnaire-d7os,,7177055,122494,2087003,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-sex-1,Female
