Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
54,1605401702901,15/11/2020 00:55:02,1605401702704,-5,14/11/2020 19:55:02,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,18,17,1,Trial,Zone5,content_web_audio,0.7999999797903001,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
55,1605401703292,15/11/2020 00:55:03,1605401703213,-5,14/11/2020 19:55:03,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,18,17,1,Trial,Zone3,response_keyboard_single,509.444999974221,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
56,1605401704792,15/11/2020 00:55:04,1605401704690,-5,14/11/2020 19:55:04,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,18,17,1,Trial,Zone1,timelimit_screen,2000.4530000000086,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
57,1605401704917,15/11/2020 00:55:04,1605401704703,-5,14/11/2020 19:55:04,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,19,18,1,Trial,Zone5,content_web_audio,0.7050000131130219,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
58,1605401705277,15/11/2020 00:55:05,1605401705201,-5,14/11/2020 19:55:05,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,19,18,1,Trial,Zone3,response_keyboard_single,498.665000020992,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
59,1605401706766,15/11/2020 00:55:06,1605401706691,-5,14/11/2020 19:55:06,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,19,18,1,Trial,Zone1,timelimit_screen,2000.0399999999936,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
60,1605401706907,15/11/2020 00:55:06,1605401706705,-5,14/11/2020 19:55:06,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,20,19,1,Trial,Zone5,content_web_audio,0.7400000467896461,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
61,1605401707297,15/11/2020 00:55:07,1605401707216,-5,14/11/2020 19:55:07,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,20,19,1,Trial,Zone4,response_keyboard_single,512.0750000351109,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
62,1605401708782,15/11/2020 00:55:08,1605401708690,-5,14/11/2020 19:55:08,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,20,19,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
63,1605401708891,15/11/2020 00:55:08,1605401708704,-5,14/11/2020 19:55:08,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,21,20,1,Trial,Zone5,content_web_audio,0.8449999731965363,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
64,1605401709300,15/11/2020 00:55:09,1605401709210,-5,14/11/2020 19:55:09,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,21,20,1,Trial,Zone3,response_keyboard_single,506.0149999917485,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
65,1605401710770,15/11/2020 00:55:10,1605401710690,-5,14/11/2020 19:55:10,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,21,20,1,Trial,Zone1,timelimit_screen,2000.0399999999936,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
66,1605401710896,15/11/2020 00:55:10,1605401710702,-5,14/11/2020 19:55:10,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,22,21,1,Trial,Zone5,content_web_audio,0.7099999929778278,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
67,1605401711303,15/11/2020 00:55:11,1605401711218,-5,14/11/2020 19:55:11,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,22,21,1,Trial,Zone3,response_keyboard_single,515.9899999853224,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
68,1605401712775,15/11/2020 00:55:12,1605401712690,-5,14/11/2020 19:55:12,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,22,21,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
69,1605401712900,15/11/2020 00:55:12,1605401712704,-5,14/11/2020 19:55:12,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,23,22,1,Trial,Zone5,content_web_audio,0.800000037997961,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
70,1605401713291,15/11/2020 00:55:13,1605401713203,-5,14/11/2020 19:55:13,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,23,22,1,Trial,Zone4,response_keyboard_single,499.7300000395626,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
71,1605401714775,15/11/2020 00:55:14,1605401714691,-5,14/11/2020 19:55:14,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,23,22,1,Trial,Zone1,timelimit_screen,2000.6559999999881,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
72,1605401714900,15/11/2020 00:55:14,1605401714704,-5,14/11/2020 19:55:14,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,24,23,1,Trial,Zone5,content_web_audio,0.7200000109151006,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
73,1605401715315,15/11/2020 00:55:15,1605401715227,-5,14/11/2020 19:55:15,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,24,23,1,Trial,Zone3,response_keyboard_single,523.3500000322238,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
74,1605401716799,15/11/2020 00:55:16,1605401716692,-5,14/11/2020 19:55:16,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,24,23,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
75,1605401716924,15/11/2020 00:55:16,1605401716705,-5,14/11/2020 19:55:16,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,25,24,1,Trial,Zone5,content_web_audio,0.6750000175088644,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
76,1605401717268,15/11/2020 00:55:17,1605401717180,-5,14/11/2020 19:55:17,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,25,24,1,Trial,Zone4,response_keyboard_single,475.08500004187226,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
77,1605401718771,15/11/2020 00:55:18,1605401718692,-5,14/11/2020 19:55:18,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,25,24,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
78,1605401718966,15/11/2020 00:55:18,1605401718705,-5,14/11/2020 19:55:18,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,26,25,1,Trial,Zone5,content_web_audio,0.6750000175088644,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
79,1605401719262,15/11/2020 00:55:19,1605401719176,-5,14/11/2020 19:55:19,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,26,25,1,Trial,Zone4,response_keyboard_single,471.81000001728535,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
80,1605401720778,15/11/2020 00:55:20,1605401720692,-5,14/11/2020 19:55:20,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,26,25,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
81,1605401720903,15/11/2020 00:55:20,1605401720704,-5,14/11/2020 19:55:20,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,27,26,1,Trial,Zone5,content_web_audio,0.8350000134669244,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
82,1605401721263,15/11/2020 00:55:21,1605401721172,-5,14/11/2020 19:55:21,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,27,26,1,Trial,Zone4,response_keyboard_single,468.2150000007823,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
83,1605401722767,15/11/2020 00:55:22,1605401722691,-5,14/11/2020 19:55:22,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,27,26,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
84,1605401722893,15/11/2020 00:55:22,1605401722705,-5,14/11/2020 19:55:22,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,28,27,1,Trial,Zone5,content_web_audio,0.7099999929778278,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
85,1605401723314,15/11/2020 00:55:23,1605401723225,-5,14/11/2020 19:55:23,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,28,27,1,Trial,Zone3,response_keyboard_single,521.3150000199676,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
86,1605401724772,15/11/2020 00:55:24,1605401724692,-5,14/11/2020 19:55:24,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,28,27,1,Trial,Zone1,timelimit_screen,2000.5139999999956,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
87,1605401724897,15/11/2020 00:55:24,1605401724709,-5,14/11/2020 19:55:24,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,29,28,1,Trial,Zone5,content_web_audio,1.449999981559813,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
88,1605401725412,15/11/2020 00:55:25,1605401725329,-5,14/11/2020 19:55:25,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,29,28,1,Trial,Zone4,response_keyboard_single,621.0849999915808,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
89,1605401726775,15/11/2020 00:55:26,1605401726691,-5,14/11/2020 19:55:26,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,29,28,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
90,1605401726916,15/11/2020 00:55:26,1605401726707,-5,14/11/2020 19:55:26,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,30,29,1,Trial,Zone5,content_web_audio,0.7550000445917249,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
91,1605401727327,15/11/2020 00:55:27,1605401727238,-5,14/11/2020 19:55:27,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,30,29,1,Trial,Zone4,response_keyboard_single,532.5799999991432,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
92,1605401728774,15/11/2020 00:55:28,1605401728692,-5,14/11/2020 19:55:28,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,30,29,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
93,1605401728931,15/11/2020 00:55:28,1605401728705,-5,14/11/2020 19:55:28,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,31,30,1,Trial,Zone5,content_web_audio,1.5450000064447522,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
94,1605401729329,15/11/2020 00:55:29,1605401729237,-5,14/11/2020 19:55:29,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,31,30,1,Trial,Zone3,response_keyboard_single,533.1800000276417,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
95,1605401730799,15/11/2020 00:55:30,1605401730693,-5,14/11/2020 19:55:30,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,31,30,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
96,1605401730924,15/11/2020 00:55:30,1605401730706,-5,14/11/2020 19:55:30,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,32,31,1,Trial,Zone5,content_web_audio,0.8950000046752393,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
97,1605401731331,15/11/2020 00:55:31,1605401731243,-5,14/11/2020 19:55:31,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,32,31,1,Trial,Zone4,response_keyboard_single,538.3250000304542,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
98,1605401732788,15/11/2020 00:55:32,1605401732692,-5,14/11/2020 19:55:32,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,32,31,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
99,1605401732912,15/11/2020 00:55:32,1605401732708,-5,14/11/2020 19:55:32,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,33,32,1,Trial,Zone5,content_web_audio,1.3100000214762986,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
100,1605401733397,15/11/2020 00:55:33,1605401733306,-5,14/11/2020 19:55:33,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,33,32,1,Trial,Zone3,response_keyboard_single,599.3950000265613,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
101,1605401734781,15/11/2020 00:55:34,1605401734694,-5,14/11/2020 19:55:34,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,33,32,1,Trial,Zone1,timelimit_screen,2000.5769999999902,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
102,1605401734905,15/11/2020 00:55:34,1605401734708,-5,14/11/2020 19:55:34,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,34,33,1,Trial,Zone5,content_web_audio,0.7999999797903001,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
103,1605401735364,15/11/2020 00:55:35,1605401735260,-5,14/11/2020 19:55:35,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,34,33,1,Trial,Zone4,response_keyboard_single,553.3050000085495,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
